ID,FECHA,A,M,D,H,COMUNA,LONGITUD,LATITUD,TIPO_CALLE,ACUSADO,VICTIMA,FATAL
LC-2019-0048674,2019-01-23,2019,1,23,17,15,-58.490726,-34.592755,SD,SD,sd,0
LC-2019-0048744,2019-01-23,2019,1,23,13,13,-58.458568,-34.563142,SD,SD,sd,0
LC-2019-0048830,2019-01-23,2019,1,23,10,1,-58.376213,-34.611564,SD,SD,sd,0
LC-2019-0049122,2019-01-23,2019,1,23,13,10,-58.51539,-34.618881,SD,SD,sd,0
LC-2019-0049148,2019-01-23,2019,1,23,14,2,-58.395922,-34.581761,SD,SD,sd,0
LC-2019-0049194,2019-01-23,2019,1,23,16,5,-58.419115,-34.63722,SD,SD,sd,0
LC-2019-0049207,2019-01-23,2019,1,23,16,4,-58.370991,-34.64028,SD,SD,sd,0
LC-2019-0049414,2019-01-23,2019,1,23,17,3,-58.405282,-34.613422,SD,SD,sd,0
LC-2019-0049638,2019-01-23,2019,1,23,17,12,-58.490265,-34.569815,SD,SD,sd,0
LC-2019-0049648,2019-01-23,2019,1,23,19,2,-58.408388,-34.591133,SD,SD,sd,0
LC-2019-0049690,2019-01-23,2019,1,23,19,1,-58.385479,-34.599226,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049800,2019-01-23,2019,1,23,18,7,-58.443316,-34.642061,SD,SD,sd,0
LC-2019-0049828,2019-01-23,2019,1,23,21,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0049949,2019-01-23,2019,1,23,23,4,-58.355955,-34.634533,SD,SD,sd,0
LC-2019-0049949,2019-01-23,2019,1,23,23,4,-58.355955,-34.634533,SD,SD,sd,0
LC-2019-0051056,2019-01-23,2019,1,23,14,6,-58.441465,-34.620514,SD,SD,sd,0
LC-2019-0051815,2019-01-23,2019,1,23,19,1,-58.388845,-34.62005,SD,SD,sd,0
LC-2019-0062792,2019-01-23,2019,1,23,7,15,-58.449218,-34.58383,SD,SD,sd,0
LC-2019-0072975,2019-01-23,2019,1,23,22,4,-58.416168,-34.645296,SD,SD,sd,0
LC-2019-0073279,2019-01-23,2019,1,23,21,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0049592,2019-01-23,2019,1,23,18,,,,SD,SD,sd,0
LC-2019-0049994,2019-01-24,2019,1,24,0,2,-58.394915,-34.589317,SD,SD,sd,0
LC-2019-0050069,2019-01-24,2019,1,24,22,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0050158,2019-01-24,2019,1,24,1,11,-58.476096,-34.618101,SD,SD,sd,0
LC-2019-0594837,2019-09-22,2019,9,22,17,4,-58.413183,-34.640986,SD,SD,sd,0
LC-2019-0128557,2019-02-28,2019,2,28,14,13,-58.46819,-34.548942,SD,SD,sd,0
LC-2019-0275728,2019-05-03,2019,5,3,12,12,-58.475889,-34.546017,SD,SD,sd,0
LC-2019-0073976,2019-02-04,2019,2,4,19,11,-58.474189,-34.620496,SD,SD,sd,0
LC-2019-0050234,2019-01-24,2019,1,24,5,10,-58.491094,-34.627009,SD,SD,sd,0
LC-2019-0050276,2019-01-24,2019,1,24,7,9,-58.469778,-34.649672,SD,SD,sd,0
LC-2019-0050343,2019-01-24,2019,1,24,8,6,-58.428072,-34.620682,SD,SD,sd,0
LC-2019-0384019,2019-06-20,2019,6,20,23,12,-58.48385,-34.554869,SD,SD,sd,0
LC-2019-0643230,2019-10-14,2019,10,14,23,13,-58.44553,-34.561142,SD,SD,sd,0
LC-2019-0050670,2019-01-24,2019,1,24,9,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0050733,2019-01-24,2019,1,24,10,5,-58.414322,-34.60292,SD,SD,sd,0
LC-2019-0050947,2019-01-24,2019,1,24,10,7,-58.467492,-34.635516,SD,SD,sd,0
LC-2019-0050947,2019-01-24,2019,1,24,10,7,-58.467492,-34.635516,SD,SD,sd,0
LC-2019-0051216,2019-01-24,2019,1,24,13,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0051316,2019-01-24,2019,1,24,12,15,-58.448775,-34.597852,SD,SD,sd,0
LC-2019-0051414,2019-01-24,2019,1,24,14,3,-58.407609,-34.607402,SD,SD,sd,0
LC-2019-0051464,2019-01-24,2019,1,24,12,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0051464,2019-01-24,2019,1,24,12,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0051480,2019-01-24,2019,1,24,14,1,-58.382811,-34.592248,SD,SD,sd,0
LC-2019-0051508,2019-01-24,2019,1,24,13,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0051524,2019-01-24,2019,1,24,13,9,-58.498813,-34.657353,SD,SD,sd,0
LC-2019-0051547,2019-01-24,2019,1,24,13,1,-58.380661,-34.595371,SD,SD,sd,0
LC-2019-0051559,2019-01-24,2019,1,24,15,6,-58.436217,-34.60864,SD,SD,sd,0
LC-2019-0051659,2019-01-24,2019,1,24,15,4,-58.412729,-34.651097,SD,SD,sd,0
LC-2019-0051659,2019-01-24,2019,1,24,15,4,-58.412729,-34.651097,SD,SD,sd,0
LC-2019-0051671,2019-01-24,2019,1,24,14,4,-58.368404,-34.639095,SD,SD,sd,0
LC-2019-0051714,2019-01-24,2019,1,24,16,14,-58.423249,-34.571168,SD,SD,sd,0
LC-2019-0051819,2019-01-24,2019,1,24,16,13,-58.447629,-34.556955,SD,SD,sd,0
LC-2019-0051971,2019-01-24,2019,1,24,17,1,-58.380983,-34.603668,SD,SD,sd,0
LC-2019-0052297,2019-01-24,2019,1,24,19,7,-58.473461,-34.622173,SD,SD,sd,0
LC-2019-0052402,2019-01-24,2019,1,24,20,9,-58.502093,-34.661061,SD,SD,sd,0
LC-2019-0052402,2019-01-24,2019,1,24,20,9,-58.502093,-34.661061,SD,SD,sd,0
LC-2019-0052412,2019-01-24,2019,1,24,20,4,-58.373553,-34.637737,SD,SD,sd,0
LC-2019-0052593,2019-01-24,2019,1,24,21,14,-58.41973,-34.565227,SD,SD,sd,0
LC-2019-0052598,2019-01-24,2019,1,24,21,12,-58.485383,-34.563076,SD,SD,sd,0
LC-2019-0052598,2019-01-24,2019,1,24,21,12,-58.485383,-34.563076,SD,SD,sd,0
LC-2019-0052622,2019-01-24,2019,1,24,20,4,-58.381361,-34.638443,SD,SD,sd,0
LC-2019-0052649,2019-01-24,2019,1,24,22,11,-58.479451,-34.620682,SD,SD,sd,0
LC-2019-0054336,2019-01-24,2019,1,24,0,12,-58.504099,-34.567176,SD,SD,sd,0
LC-2019-0056451,2019-01-24,2019,1,24,7,8,-58.464738,-34.677856,SD,SD,sd,0
LC-2019-0056451,2019-01-24,2019,1,24,7,8,-58.464738,-34.677856,SD,SD,sd,0
LC-2019-0058485,2019-01-24,2019,1,24,18,14,-58.421435,-34.589657,SD,SD,sd,0
LC-2019-0053244,2019-01-24,2019,1,24,7,,,,SD,SD,sd,0
LC-2019-0052619,2019-01-25,2019,1,25,0,14,-58.436767,-34.585308,SD,SD,sd,0
LC-2019-0052663,2019-01-25,2019,1,25,23,15,-58.445106,-34.585601,SD,SD,sd,0
LC-2019-0052828,2019-01-25,2019,1,25,6,10,-58.494851,-34.629534,SD,SD,sd,0
LC-2019-0052864,2019-01-25,2019,1,25,7,10,-58.474604,-34.632061,SD,SD,sd,0
LC-2019-0052864,2019-01-25,2019,1,25,7,10,-58.474604,-34.632061,SD,SD,sd,0
LC-2019-0052952,2019-01-25,2019,1,25,8,4,-58.374737,-34.637844,SD,SD,sd,0
LC-2019-0053282,2019-01-25,2019,1,25,9,11,-58.460668,-34.614347,SD,SD,sd,0
LC-2019-0053416,2019-01-25,2019,1,25,11,8,-58.49269,-34.673199,SD,SD,sd,0
LC-2019-0053416,2019-01-25,2019,1,25,11,8,-58.49269,-34.673199,SD,SD,sd,0
LC-2019-0053435,2019-01-25,2019,1,25,11,14,-58.410194,-34.582236,SD,SD,sd,0
LC-2019-0053496,2019-01-25,2019,1,25,12,15,-58.478922,-34.584752,SD,SD,sd,0
LC-2019-0053509,2019-01-25,2019,1,25,12,11,-58.505589,-34.598521,SD,SD,sd,0
LC-2019-0053554,2019-01-25,2019,1,25,11,3,-58.402252,-34.618754,SD,SD,sd,0
LC-2019-0053829,2019-01-25,2019,1,25,12,7,-58.45684,-34.641113,SD,SD,sd,0
LC-2019-0053916,2019-01-25,2019,1,25,14,1,-58.386323,-34.60863,SD,SD,sd,0
LC-2019-0053944,2019-01-25,2019,1,25,14,13,-58.454726,-34.552648,SD,SD,sd,0
LC-2019-0053975,2019-01-25,2019,1,25,14,3,-58.402176,-34.623778,SD,SD,sd,0
LC-2019-0054373,2019-01-25,2019,1,25,15,15,-58.439288,-34.605605,SD,SD,sd,0
LC-2019-0054445,2019-01-25,2019,1,25,18,15,-58.481457,-34.590246,SD,SD,sd,0
LC-2019-0054484,2019-01-25,2019,1,25,18,2,-58.393042,-34.59871,SD,SD,sd,0
LC-2019-0054503,2019-01-25,2019,1,25,18,4,-58.422818,-34.642823,SD,SD,sd,0
LC-2019-0054624,2019-01-25,2019,1,25,16,1,-58.381258,-34.59903,SD,SD,sd,0
LC-2019-0054656,2019-01-25,2019,1,25,20,14,-58.441229,-34.569376,SD,SD,sd,0
LC-2019-0054661,2019-01-25,2019,1,25,19,1,-58.373858,-34.603231,SD,SD,sd,0
LC-2019-0668201,2019-10-25,2019,10,25,1,4,-58.414558,-34.654674,SD,SD,sd,0
LC-2019-0054689,2019-01-25,2019,1,25,20,1,-58.379331,-34.597731,SD,SD,sd,0
LC-2019-0054702,2019-01-25,2019,1,25,21,3,-58.406392,-34.619431,SD,SD,sd,0
LC-2019-0054775,2019-01-25,2019,1,25,22,9,-58.47082,-34.640181,SD,SD,sd,0
LC-2019-0054775,2019-01-25,2019,1,25,22,9,-58.47082,-34.640181,SD,SD,sd,0
LC-2019-0054775,2019-01-25,2019,1,25,22,9,-58.47082,-34.640181,SD,SD,sd,0
LC-2019-0054797,2019-01-25,2019,1,25,21,10,-58.480208,-34.625074,SD,SD,sd,0
LC-2019-0059461,2019-01-25,2019,1,25,18,9,-58.513183,-34.659439,SD,SD,sd,0
LC-2019-0067231,2019-01-25,2019,1,25,6,14,-58.434179,-34.585897,SD,SD,sd,0
LC-2019-0072608,2019-01-25,2019,1,25,12,10,-58.475654,-34.632315,SD,SD,sd,0
LC-2019-0054941,2019-01-26,2019,1,26,2,3,-58.400369,-34.624027,SD,SD,sd,0
LC-2019-0040449,2019-01-19,2019,1,19,17,8,-58.444737,-34.65923,SD,SD,sd,0
LC-2019-0055419,2019-01-26,2019,1,26,9,8,-58.471588,-34.669812,SD,SD,sd,0
LC-2019-0055442,2019-01-26,2019,1,26,12,10,-58.529911,-34.625715,SD,SD,sd,0
LC-2019-0055570,2019-01-26,2019,1,26,12,12,-58.491391,-34.570416,SD,SD,sd,0
LC-2019-0055648,2019-01-26,2019,1,26,13,7,-58.463445,-34.631724,SD,SD,sd,0
LC-2019-0055805,2019-01-26,2019,1,26,15,7,-58.465177,-34.626827,SD,SD,sd,0
LC-2019-0056034,2019-01-26,2019,1,26,19,3,-58.400477,-34.609797,SD,SD,sd,0
LC-2019-0056046,2019-01-26,2019,1,26,20,1,-58.378501,-34.627486,SD,SD,sd,0
LC-2019-0056105,2019-01-26,2019,1,26,22,8,-58.484118,-34.685324,SD,SD,sd,0
LC-2019-0056105,2019-01-26,2019,1,26,22,8,-58.484118,-34.685324,SD,SD,sd,0
LC-2019-0056259,2019-01-27,2019,1,27,2,8,-58.476557,-34.673099,SD,SD,sd,0
LC-2019-0056354,2019-01-27,2019,1,27,4,13,-58.434657,-34.553595,SD,SD,sd,0
LC-2019-0056354,2019-01-27,2019,1,27,4,13,-58.434657,-34.553595,SD,SD,sd,0
LC-2019-0056387,2019-01-27,2019,1,27,5,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0056420,2019-01-27,2019,1,27,6,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0056420,2019-01-27,2019,1,27,6,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0056470,2019-01-27,2019,1,27,10,8,-58.479165,-34.690885,SD,SD,sd,0
LC-2019-0056470,2019-01-27,2019,1,27,10,8,-58.479165,-34.690885,SD,SD,sd,0
LC-2019-0056654,2019-01-27,2019,1,27,13,8,-58.435401,-34.672911,SD,SD,sd,0
LC-2019-0056704,2019-01-27,2019,1,27,14,2,-58.412644,-34.594732,SD,SD,sd,0
LC-2019-0056706,2019-01-27,2019,1,27,15,9,-58.528413,-34.650156,SD,SD,sd,0
LC-2019-0056792,2019-01-27,2019,1,27,17,13,-58.449693,-34.565053,SD,SD,sd,0
LC-2019-0056889,2019-01-27,2019,1,27,18,10,-58.499719,-34.636327,SD,SD,sd,0
LC-2019-0056913,2019-01-27,2019,1,27,18,8,-58.481969,-34.672932,SD,SD,sd,0
LC-2019-0056994,2019-01-27,2019,1,27,18,15,-58.444285,-34.587509,SD,SD,sd,0
LC-2019-0057033,2019-01-27,2019,1,27,20,6,-58.442927,-34.62935,SD,SD,sd,0
LC-2019-0057034,2019-01-27,2019,1,27,21,8,-58.443132,-34.665033,SD,SD,sd,0
LC-2019-0057044,2019-01-27,2019,1,27,21,5,-58.427508,-34.604237,SD,SD,sd,0
LC-2019-0057059,2019-01-27,2019,1,27,22,14,-58.417072,-34.588184,SD,SD,sd,0
LC-2019-0057074,2019-01-27,2019,1,27,22,7,SD,SD,SD,SD,sd,0
LC-2019-0057094,2019-01-27,2019,1,27,22,8,-58.465192,-34.690379,SD,SD,sd,0
LC-2019-0057287,2019-01-28,2019,1,28,4,12,-58.470986,-34.565108,SD,SD,sd,0
LC-2019-0057299,2019-01-28,2019,1,28,5,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0057512,2019-01-28,2019,1,28,8,11,-58.472253,-34.613823,SD,SD,sd,0
LC-2019-0057541,2019-01-28,2019,1,28,9,3,-58.404924,-34.604701,SD,SD,sd,0
LC-2019-0057661,2019-01-28,2019,1,28,10,3,-58.405282,-34.613422,SD,SD,sd,0
LC-2019-0057668,2019-01-28,2019,1,28,7,1,-58.383421,-34.60976,SD,SD,sd,0
LC-2019-0057792,2019-01-28,2019,1,28,9,10,-58.507459,-34.635131,SD,SD,sd,0
LC-2019-0057798,2019-01-28,2019,1,28,8,4,-58.42321,-34.651908,SD,SD,sd,0
LC-2019-0057906,2019-01-28,2019,1,28,11,3,-58.39495,-34.622944,SD,SD,sd,0
LC-2019-0058288,2019-01-28,2019,1,28,12,1,-58.376213,-34.611564,SD,SD,sd,0
LC-2019-0058306,2019-01-28,2019,1,28,11,15,-58.449518,-34.589889,SD,SD,sd,0
LC-2019-0058334,2019-01-28,2019,1,28,12,15,-58.481182,-34.590329,SD,SD,sd,0
LC-2019-0058478,2019-01-28,2019,1,28,14,6,-58.447979,-34.627594,SD,SD,sd,0
LC-2019-0058479,2019-01-28,2019,1,28,14,7,-58.437944,-34.637788,SD,SD,sd,0
LC-2019-0058515,2019-01-28,2019,1,28,13,7,-58.456077,-34.621203,SD,SD,sd,0
LC-2019-0058636,2019-01-28,2019,1,28,13,3,-58.394229,-34.615074,SD,SD,sd,0
LC-2019-0058655,2019-01-28,2019,1,28,15,4,-58.404057,-34.635536,SD,SD,sd,0
LC-2019-0058655,2019-01-28,2019,1,28,15,4,-58.404057,-34.635536,SD,SD,sd,0
LC-2019-0058658,2019-01-28,2019,1,28,14,12,-58.488462,-34.551709,SD,SD,sd,0
LC-2019-0058778,2019-01-28,2019,1,28,15,3,-58.393094,-34.622914,SD,SD,sd,0
LC-2019-0058778,2019-01-28,2019,1,28,15,3,-58.393094,-34.622914,SD,SD,sd,0
LC-2019-0058804,2019-01-28,2019,1,28,15,10,-58.484697,-34.627312,SD,SD,sd,0
LC-2019-0058859,2019-01-28,2019,1,28,14,15,-58.460226,-34.578296,SD,SD,sd,0
LC-2019-0058954,2019-01-28,2019,1,28,17,9,-58.508705,-34.669737,SD,SD,sd,0
LC-2019-0059097,2019-01-28,2019,1,28,18,7,-58.438792,-34.643098,SD,SD,sd,0
LC-2019-0059121,2019-01-28,2019,1,28,18,4,-58.422848,-34.644159,SD,SD,sd,0
LC-2019-0059155,2019-01-28,2019,1,28,17,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0059198,2019-01-28,2019,1,28,18,4,-58.38341,-34.650014,SD,SD,sd,0
LC-2019-0059204,2019-01-28,2019,1,28,18,1,-58.389037,-34.617733,SD,SD,sd,0
LC-2019-0059247,2019-01-28,2019,1,28,19,9,-58.512638,-34.640425,SD,SD,sd,0
LC-2019-0059339,2019-01-28,2019,1,28,20,9,-58.524687,-34.643686,SD,SD,sd,0
LC-2019-0059349,2019-01-28,2019,1,28,19,11,-58.475173,-34.617029,SD,SD,sd,0
LC-2019-0059560,2019-01-28,2019,1,28,22,5,-58.413443,-34.626664,SD,SD,sd,0
LC-2019-0060883,2019-01-28,2019,1,28,13,4,-58.390932,-34.629326,SD,SD,sd,0
LC-2019-0118757,2019-01-28,2019,1,28,13,1,-58.382848,-34.626957,SD,SD,sd,0
LC-2019-0059635,2019-01-29,2019,1,29,1,9,-58.466002,-34.645366,SD,SD,sd,0
LC-2019-0059669,2019-01-29,2019,1,29,0,4,-58.365567,-34.636884,SD,SD,sd,0
LC-2019-0059847,2019-01-29,2019,1,29,7,4,-58.406299,-34.637158,SD,SD,sd,0
LC-2019-0059902,2019-01-29,2019,1,29,8,6,-58.429637,-34.627411,SD,SD,sd,0
LC-2019-0059909,2019-01-29,2019,1,29,7,3,-58.391704,-34.618157,SD,SD,sd,0
LC-2019-0059992,2019-01-29,2019,1,29,9,12,-58.500649,-34.552046,SD,SD,sd,0
LC-2019-0060049,2019-01-29,2019,1,29,9,3,-58.409485,-34.601681,SD,SD,sd,0
LC-2019-0060076,2019-01-29,2019,1,29,10,1,-58.379387,-34.604906,SD,SD,sd,0
LC-2019-0060110,2019-01-29,2019,1,29,8,10,-58.529911,-34.625715,SD,SD,sd,0
LC-2019-0060161,2019-01-29,2019,1,29,9,1,-58.370282,-34.60536,SD,SD,sd,0
LC-2019-0060180,2019-01-29,2019,1,29,10,7,-58.467939,-34.627638,SD,SD,sd,0
LC-2019-0060180,2019-01-29,2019,1,29,10,7,-58.467939,-34.627638,SD,SD,sd,0
LC-2019-0060254,2019-01-29,2019,1,29,9,9,-58.526505,-34.638294,SD,SD,sd,0
LC-2019-0060254,2019-01-29,2019,1,29,9,9,-58.526505,-34.638294,SD,SD,sd,0
LC-2019-0060398,2019-01-29,2019,1,29,11,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0060398,2019-01-29,2019,1,29,11,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0060480,2019-01-29,2019,1,29,11,15,-58.441092,-34.601297,SD,SD,sd,0
LC-2019-0060561,2019-01-29,2019,1,29,12,2,-58.397318,-34.583079,SD,SD,sd,0
LC-2019-0060746,2019-01-29,2019,1,29,12,3,-58.405886,-34.609365,SD,SD,sd,0
LC-2019-0060992,2019-01-29,2019,1,29,14,12,-58.473502,-34.574682,SD,SD,sd,0
LC-2019-0061092,2019-01-29,2019,1,29,13,6,-58.437172,-34.628508,SD,SD,sd,0
LC-2019-0061376,2019-01-29,2019,1,29,14,1,-58.377276,-34.619722,SD,SD,sd,0
LC-2019-0061590,2019-01-29,2019,1,29,18,8,-58.487367,-34.668098,SD,SD,sd,0
LC-2019-0061849,2019-01-29,2019,1,29,20,14,-58.407866,-34.567268,SD,SD,sd,0
LC-2019-0061975,2019-01-29,2019,1,29,21,15,-58.488543,-34.597364,SD,SD,sd,0
LC-2019-0061975,2019-01-29,2019,1,29,21,15,-58.488543,-34.597364,SD,SD,sd,0
LC-2019-0061975,2019-01-29,2019,1,29,21,15,-58.488543,-34.597364,SD,SD,sd,0
LC-2019-0062013,2019-01-29,2019,1,29,22,1,-58.383454,-34.609854,SD,SD,sd,0
LC-2019-0062027,2019-01-29,2019,1,29,22,4,-58.425297,-34.650107,SD,SD,sd,0
LC-2019-0062050,2019-01-29,2019,1,29,17,1,-58.362621,-34.624248,SD,SD,sd,0
LC-2019-0214903,2019-04-06,2019,4,6,16,4,-58.375714,-34.655839,SD,SD,sd,0
LC-2019-0540032,2019-08-29,2019,8,29,9,3,-58.396137,-34.611384,SD,SD,sd,0
LC-2019-0064934,2019-01-29,2019,1,29,4,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0065618,2019-01-29,2019,1,29,8,13,-58.462919,-34.562902,SD,SD,sd,0
LC-2019-0065830,2019-01-29,2019,1,29,21,15,-58.462109,-34.603562,SD,SD,sd,0
LC-2019-0061593,2019-01-29,2019,1,29,18,,,,SD,SD,sd,0
LC-2019-0062016,2019-01-30,2019,1,30,0,1,-58.383421,-34.60976,SD,SD,sd,0
LC-2019-0062578,2019-01-30,2019,1,30,10,12,-58.491391,-34.570416,SD,SD,sd,0
LC-2019-0062843,2019-01-30,2019,1,30,11,1,-58.381624,-34.607313,SD,SD,sd,0
LC-2019-0063371,2019-01-30,2019,1,30,15,4,-58.396339,-34.651379,SD,SD,sd,0
LC-2019-0063397,2019-01-30,2019,1,30,14,5,-58.416514,-34.620975,SD,SD,sd,0
LC-2019-0063407,2019-01-30,2019,1,30,13,9,-58.487938,-34.653202,SD,SD,sd,0
LC-2019-0063574,2019-01-30,2019,1,30,16,14,-58.409869,-34.577281,SD,SD,sd,0
LC-2019-0063697,2019-01-30,2019,1,30,16,4,-58.393432,-34.636107,SD,SD,sd,0
LC-2019-0063697,2019-01-30,2019,1,30,16,4,-58.393432,-34.636107,SD,SD,sd,0
LC-2019-0063862,2019-01-30,2019,1,30,17,1,-58.380793,-34.615257,SD,SD,sd,0
LC-2019-0698305,2019-11-06,2019,11,6,10,5,-58.413577,-34.625138,SD,SD,sd,0
LC-2019-0063875,2019-01-30,2019,1,30,17,5,-58.425787,-34.605906,SD,SD,sd,0
LC-2019-0063940,2019-01-30,2019,1,30,17,11,-58.49915,-34.598106,SD,SD,sd,0
LC-2019-0064032,2019-01-30,2019,1,30,19,1,-58.390835,-34.629224,SD,SD,sd,0
LC-2019-0064077,2019-01-30,2019,1,30,20,7,-58.451352,-34.644183,SD,SD,sd,0
LC-2019-0064141,2019-01-30,2019,1,30,20,1,-58.384477,-34.617883,SD,SD,sd,0
LC-2019-0064176,2019-01-30,2019,1,30,21,7,-58.45505,-34.623451,SD,SD,sd,0
LC-2019-0064185,2019-01-30,2019,1,30,19,12,-58.468849,-34.548115,SD,SD,sd,0
LC-2019-0064316,2019-01-30,2019,1,30,22,9,-58.499041,-34.648413,SD,SD,sd,0
LC-2019-0064316,2019-01-30,2019,1,30,22,9,-58.499041,-34.648413,SD,SD,sd,0
LC-2019-0064378,2019-01-30,2019,1,30,22,15,-58.451706,-34.595209,SD,SD,sd,0
LC-2019-0065540,2019-01-30,2019,1,30,12,6,-58.445057,-34.608303,SD,SD,sd,0
LC-2019-0078693,2019-01-30,2019,1,30,18,15,-58.452348,-34.584836,SD,SD,sd,0
LC-2019-0064447,2019-01-31,2019,1,31,1,1,-58.370097,-34.602996,SD,SD,sd,0
LC-2019-0064455,2019-01-31,2019,1,31,0,1,-58.366601,-34.616877,SD,SD,sd,0
LC-2019-0064484,2019-01-31,2019,1,31,2,14,-58.422811,-34.581992,SD,SD,sd,0
LC-2019-0064573,2019-01-31,2019,1,31,5,11,-58.522341,-34.598144,SD,SD,sd,0
LC-2019-0064712,2019-01-31,2019,1,31,8,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0064933,2019-01-31,2019,1,31,8,9,-58.48713,-34.6628,SD,SD,sd,0
LC-2019-0065275,2019-01-31,2019,1,31,12,15,-58.48365,-34.589491,SD,SD,sd,0
LC-2019-0065296,2019-01-31,2019,1,31,12,7,-58.471104,-34.627423,SD,SD,sd,0
LC-2019-0065453,2019-01-31,2019,1,31,13,1,-58.381226,-34.61309,SD,SD,sd,0
LC-2019-0065470,2019-01-31,2019,1,31,12,10,-58.510007,-34.625629,SD,SD,sd,0
LC-2019-0065471,2019-01-31,2019,1,31,13,15,-58.446715,-34.599709,SD,SD,sd,0
LC-2019-0065577,2019-01-31,2019,1,31,11,2,SD,SD,SD,SD,sd,0
LC-2019-0065592,2019-01-31,2019,1,31,13,1,-58.380012,-34.622135,SD,SD,sd,0
LC-2019-0065712,2019-01-31,2019,1,31,14,6,-58.433097,-34.616711,SD,SD,sd,0
LC-2019-0065712,2019-01-31,2019,1,31,14,6,-58.433097,-34.616711,SD,SD,sd,0
LC-2019-0065895,2019-01-31,2019,1,31,14,9,-58.5158,-34.649357,SD,SD,sd,0
LC-2019-0065899,2019-01-31,2019,1,31,16,12,-58.472196,-34.563034,SD,SD,sd,0
LC-2019-0065928,2019-01-31,2019,1,31,16,6,-58.445303,-34.607809,SD,SD,sd,0
LC-2019-0065968,2019-01-31,2019,1,31,14,1,-58.375652,-34.622001,SD,SD,sd,0
LC-2019-0065990,2019-01-31,2019,1,31,15,12,-58.513677,-34.579822,SD,SD,sd,0
LC-2019-0066002,2019-01-31,2019,1,31,14,15,-58.484273,-34.58533,SD,SD,sd,0
LC-2019-0066056,2019-01-31,2019,1,31,16,15,-58.469344,-34.5786,SD,SD,sd,0
LC-2019-0066056,2019-01-31,2019,1,31,16,15,-58.469344,-34.5786,SD,SD,sd,0
LC-2019-0066174,2019-01-31,2019,1,31,15,7,-58.427866,-34.628518,SD,SD,sd,0
LC-2019-0066406,2019-01-31,2019,1,31,18,9,-58.504211,-34.66344,SD,SD,sd,0
LC-2019-0066654,2019-01-31,2019,1,31,21,2,-58.406632,-34.598045,SD,SD,sd,0
LC-2019-0066730,2019-01-31,2019,1,31,22,11,-58.480409,-34.608126,SD,SD,sd,0
LC-2019-0472088,2019-07-31,2019,7,31,11,9,-58.525015,-34.656238,SD,SD,sd,0
LC-2019-0066749,2019-01-31,2019,1,31,22,4,-58.369297,-34.645768,SD,SD,sd,0
LC-2019-0066827,2019-01-31,2019,1,31,22,1,-58.380622,-34.619758,SD,SD,sd,0
LC-2019-0067556,2019-01-31,2019,1,31,16,7,-58.459485,-34.628675,SD,SD,sd,0
LC-2019-0068407,2019-01-31,2019,1,31,14,7,SD,SD,SD,SD,sd,0
LC-2019-0085725,2019-01-31,2019,1,31,12,8,-58.471615,-34.665899,SD,SD,sd,0
LC-2019-0089512,2019-01-31,2019,1,31,15,No Especificada,SD,SD,SD,SD,sd,0
LC-2019-0067248,2019-02-01,2019,2,1,8,11,-58.529335,-34.610982,SD,SD,sd,0
LC-2019-0067248,2019-02-01,2019,2,1,8,11,-58.529335,-34.610982,SD,SD,sd,0
LC-2019-0067385,2019-02-01,2019,2,1,10,9,-58.514018,-34.650701,SD,SD,sd,0
LC-2019-0067445,2019-02-01,2019,2,1,10,10,-58.508385,-34.634598,SD,SD,sd,0
